"id","tweet_id","pub_date","original_text","category","subcategory","countries","entities_people","entities_orgs","entities_weapons","entities_locations","lat","lng","sentiment","severity","is_breaking","summary","context","implications","confirmation_status","source_count","sources_json","images","source","source_url","perspective","enriched_at","tier"
"10630","2062118428346094000","2026-06-03T00:00:00.000Z","Trump says that Iran's Supreme Leader is 'not doing great' and 'missing a lot of different parts'.","diplomatic","nuclear_negotiations","US;IR","Donald Trump;Ali Khamenei","White House","","","","","neutral","2","FALSE","Trump publicly questions Khamenei's health, saying Iran's Supreme Leader is 'not doing great'.","Reports about 85-year-old Khamenei's declining health have circulated throughout 2026. Speculation about succession within Iran's leadership has grown alongside the military conflict, with hardliners potentially filling a power vacuum if Khamenei is incapacitated.","If Khamenei's health is genuinely declining, Iran's nuclear decision-making authority and succession dynamics become crucial variables; a power transition could either moderate or harden Iran's position.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10631","2062117132545241300","2026-06-03T00:00:00.000Z","BREAKING: Trump says he was 'disturbed' by Netanyahu 'constantly fighting' with Lebanon","diplomatic","bilateral_relations","US;IL;LB","Donald Trump;Benjamin Netanyahu","White House","","Lebanon;Israel","33.85","35.86","de-escalatory","3","TRUE","Trump publicly says he is 'disturbed' by Netanyahu's escalatory approach toward Lebanon.","Trump's public expression follows his private call where he reportedly told Netanyahu he was 'f***ing crazy'. With the US trying to broker both an Iran nuclear deal and Lebanon ceasefire, Netanyahu's unilateral escalatory moves are complicating US strategy.","Public US-Israel friction could constrain Israel's freedom of action in Lebanon and suggests the US may withdraw diplomatic cover if Netanyahu doesn't align with US diplomatic goals.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10632","2062268747453526300","2026-06-03T00:00:00.000Z","BREAKING: Trump says Iran close to deal, but talks could take a few more weeks.","diplomatic","nuclear_negotiations","US;IR","Donald Trump","White House","nuclear weapons","","","","de-escalatory","3","TRUE","Trump says Iran is close to a nuclear deal but negotiations need a few more weeks.","Trump's optimistic assessment came while active military exchanges continued in the Gulf. Both sides appear to be negotiating a framework covering Iran's nuclear program, Strait of Hormuz, and related issues. Iran has demanded written concessions and linkage to Lebanon.","If accurate, a deal within weeks could dramatically lower oil prices and end the naval standoff; market-moving statement even if not definitive.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10633","2062270772417266000","2026-06-03T00:00:00.000Z","Trump says that the Iran issue is 'separate' from Hezbollah, and that Iran is a 'bigger problem, a world problem'.","diplomatic","nuclear_negotiations","US;IR;LB","Donald Trump","White House;Hezbollah","","Lebanon","","","neutral","2","FALSE","Trump insists Iran nuclear issue is separate from Hezbollah, calling Iran a 'world problem'.","Iran has been linking any nuclear deal to resolution of the Lebanon conflict and an end to Israeli strikes on Hezbollah. Trump's statement is a diplomatic attempt to de-link the two and prevent Iran from using Lebanon as leverage in nuclear talks.","De-linking Iran from Hezbollah is the US preferred negotiating structure; if Iran insists on linkage, it could block a deal even if both sides want one.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10634","2062288443200401700","2026-06-03T00:00:00.000Z","BREAKING: The US House of Representatives votes to limit President Trump's war powers in Iran","political","war_powers","US;IR","Donald Trump","US House of Representatives;Congress","","Washington DC;United States","38.89","-77.04","de-escalatory","3","TRUE","US House votes to limit Trump's war powers against Iran, seeking Congressional oversight of military action.","Congressional Democrats and some Republicans pushed to invoke the War Powers Act to limit Trump's authority to strike Iran without Congressional approval. The ongoing conflict -- including strikes on Iranian radar sites -- has proceeded without formal authorization of force.","Even if a Senate companion measure fails, the House vote creates political pressure and legal questions about the administration's authority to continue strikes against Iran.","confirmed","0","[]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/United_States_Capitol_west_front_edit2.jpg/1280px-United_States_Capitol_west_front_edit2.jpg","","","","2026-06-09T12:00:00.000Z","deep"
"10635","2062283793982267600","2026-06-03T00:00:00.000Z","BREAKING: SpaceX is targeting an IPO valuation of $1.77 trillion according to CNBC","economic","ipo","US","Elon Musk","SpaceX;CNBC","","United States","29.56","-95.09","neutral","1","FALSE","SpaceX targets $1.77 trillion IPO valuation, which would make it one of the world's largest public companies.","SpaceX has dominated commercial space launch and satellite communications (Starlink). A $1.77T valuation would exceed most of the world's top companies. Musk has previously said SpaceX would IPO once Starlink achieves financial stability.","A SpaceX IPO at this valuation would be a landmark capital markets event; limited geopolitical significance but reinforces US private sector dominance in space.","confirmed","1","[{""name"": ""CNBC"", ""title"": ""SpaceX targeting IPO valuation of $1.77 trillion"", ""url"": ""https://www.cnbc.com"", ""quote"": ""SpaceX is targeting an IPO valuation of $1.77 trillion"", ""date"": ""2026-06-03""}]","","","","","2026-06-09T12:00:00.000Z","deep"
"10636","2062701354355949800","2026-06-05T00:00:00.000Z","BREAKING: South Korea's KOSPI index down 6%","economic","stock_market","KR","","Korea Exchange","","South Korea;Seoul","37.56","126.98","escalatory","3","TRUE","South Korea's KOSPI stock index falls 6% amid Middle East escalation and global risk-off.","South Korea's equity markets fell sharply on June 5 driven by escalating Middle East tensions (Iran attacks on Gulf states, US-Iran military exchanges) and rising energy import costs. South Korea is highly dependent on Middle East oil and is one of the world's largest LNG importers.","Sharp equity declines signal investor concern about the economic impact on export-oriented Asian economies; South Korea's KOSPI would fall further over subsequent days hitting circuit breakers.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10637","2062706259242184700","2026-06-05T00:00:00.000Z","Indonesia's rupiah has fallen to record low of 18,060 per US Dollar.","economic","currency","ID","","Bank Indonesia","","Indonesia","-0.79","113.92","escalatory","2","FALSE","Indonesian rupiah sets new record low at 18,060/USD as Middle East tensions drive emerging market selloff.","The rupiah has been weakening progressively as global risk aversion increases and energy import costs rise. Bank Indonesia faces a dilemma between defending the currency through rate hikes (which would slow growth) and allowing depreciation.","Continued rupiah weakness threatens Indonesia's debt servicing costs and import inflation; could spread to other ASEAN currencies.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10638","2063006487312773000","2026-06-05T00:00:00.000Z","Over $1.7 trillion in value was wiped out from the US stock market today.","economic","stock_market","US","","NYSE;NASDAQ","","United States;New York","40.71","-74.0","escalatory","3","FALSE","US stock market loses over $1.7 trillion in a single day as Middle East conflict escalation triggers selloff.","The massive single-day loss reflects investor fears about oil price spikes, potential supply chain disruptions, and broader economic fallout from the expanding Iran conflict. The S&P 500 had reached record highs just days earlier above $69 trillion in total market cap.","$1.7T one-day loss signals serious investor concern about conflict escalation; if oil reaches $100+/barrel and the Hormuz blockade persists, further market declines are likely.","confirmed","0","[]","","","","","2026-06-09T12:00:00.000Z","deep"
"10639","2063024257765126400","2026-06-05T00:00:00.000Z","BREAKING: CNN reports that Iran launched drones towards the Strait of Hormuz tonight, which the US military intercepted.","military","drone_attack","IR;US","","IRGC;US CENTCOM","attack drones","Strait of Hormuz;Persian Gulf","26.5","56.3","escalatory","4","TRUE","Iran launches attack drones toward the Strait of Hormuz; US military intercepts all four.","US Central Command intercepted four Iranian attack drones believed to be targeting regional maritime traffic in the Strait of Hormuz. This prompted subsequent US strikes on Iranian coastal radar sites at Goruk and Qeshm Island. The incident is part of an escalating cycle of drone/missile exchanges in the Strait of Hormuz theater.","Iran's use of drones against maritime traffic directly threatens global oil shipping; US intercepts demonstrate capability but each exchange risks miscalculation and broader escalation.","confirmed","3","[{""name"": ""CNN"", ""title"": ""US intercepts Iranian drones launched toward the Strait of Hormuz"", ""url"": ""https://www.cnn.com/2026/06/05/world/live-news/iran-trump-lebanon-israel-war-news"", ""quote"": ""Iran launched drones towards the Strait of Hormuz which the US military intercepted"", ""date"": ""2026-06-05""}, {""name"": ""CBC News"", ""title"": ""U.S. strikes Iranian radar sites after shooting down Iran-launched drones"", ""url"": ""https://www.cbc.ca/news/world/us-military-iran-drones-strait-of-hormuz-9.7225829"", ""quote"": ""American forces struck coastal surveillance radar sites in Iran after shooting down four attack drones"", ""date"": ""2026-06-05""}, {""name"": ""South China Morning Post"", ""title"": ""US strikes Iranian radar sites after drone shootdown in Strait of Hormuz"", ""url"": ""https://www.scmp.com/news/world/middle-east/article/3356182/us-strikes-iranian-radar-sites-after-drone-shootdown-strait-hormuz"", ""quote"": ""The U.S. military believes the four Iranian drones were targeting regional maritime traffic"", ""date"": ""2026-06-05""}]","https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/STS004-37-716_-_Strait_of_Hormuz.jpg/1280px-STS004-37-716_-_Strait_of_Hormuz.jpg","","","","2026-06-09T12:00:00.000Z","deep"
"10640","2063041326523068700","2026-06-05T00:00:00.000Z","BREAKING: US military says it struck radar sites in southern Iran","military","airstrike","US;IR","","US CENTCOM","precision munitions","Goruk;Qeshm Island;southern Iran","26.5","55.9","escalatory","5","TRUE","US CENTCOM strikes Iranian radar sites at Goruk and Qeshm Island after intercepting Iranian drones near Hormuz.","Following the interception of four Iranian attack drones, US forces struck coastal surveillance radar sites in Goruk and Qeshm Island on the Strait of Hormuz. These radar sites formed part of Iran's maritime surveillance network used to track and target shipping. Iran called the strikes a 'flagrant violation of the truce'.","Destroying Iran's maritime surveillance radar degrades Iran's ability to track and target shipping in the Strait; however it also eliminates any remaining ambiguity about active US-Iran military engagement.","confirmed","3","[{""name"": ""CBC News"", ""title"": ""U.S. strikes Iranian radar sites after shooting down Iran-launched drones"", ""url"": ""https://www.cbc.ca/news/world/us-military-iran-drones-strait-of-hormuz-9.7225829"", ""quote"": ""US Central Command said the U.S. then struck Iran's surveillance sites in Goruk and Qeshm Island"", ""date"": ""2026-06-05""}, {""name"": ""Times of Israel"", ""title"": ""Iran calls overnight US attack on radar site flagrant violation of truce"", ""url"": ""https://www.timesofisrael.com/liveblog-june-06-2026/"", ""quote"": ""Iran calls overnight US attack on radar site a flagrant violation of the truce"", ""date"": ""2026-06-06""}, {""name"": ""South China Morning Post"", ""title"": ""US strikes Iranian radar sites after drone shootdown"", ""url"": ""https://www.scmp.com/news/world/middle-east/article/3356182/us-strikes-iranian-radar-sites-after-drone-shootdown-strait-hormuz"", ""quote"": ""US forces struck Iranian coastal radar sites Goruk and Qeshm Island"", ""date"": ""2026-06-05""}]","","","","","2026-06-09T12:00:00.000Z","deep"
"10641","2063079302590267600","2026-06-06T00:00:00.000Z","BREAKING: Iranian military attacks on Bahrain and Kuwait","military","missile_strike","IR;BH;KW","","IRGC","ballistic missiles","Bahrain;Kuwait;Persian Gulf","26.0","50.0","escalatory","5","TRUE","Iran launches second major missile attack on Bahrain and Kuwait with seven ballistic missiles.","This was Iran's second wave of attacks on Gulf states, following earlier strikes on June 2. Iran launched seven ballistic missiles at Kuwait and Bahrain; six were intercepted by air defenses and one fell short without casualties. The GCC called these attacks 'treacherous Iranian terrorist acts'. Iran said the strikes were in retaliation for US military action at Sirik and Qeshm Island.","Repeated attacks on Gulf states signal Iran's willingness to sustain a broad regional war; continued attacks risk drawing Saudi Arabia and UAE more directly into the conflict.","confirmed","3","[{""name"": ""The National"", ""title"": ""Iran attacks Kuwait and Bahrain with seven ballistic missiles after renewed US strikes"", ""url"": ""https://www.thenationalnews.com/news/gulf/2026/06/06/iran-attacks-kuwait-and-bahrain-with-seven-ballistic-missiles/"", ""quote"": ""Iran launched seven ballistic missiles at Kuwait and Bahrain; six were intercepted and one fell short"", ""date"": ""2026-06-06""}, {""name"": ""UPI"", ""title"": ""Iran attacks Bahrain, Kuwait after U.S. hits surveillance radar sites"", ""url"": ""https://www.upi.com/Top_News/US/2026/06/06/iran-bahrain-kuwait-attacks/2471780761631/"", ""quote"": ""Iran attacks Bahrain, Kuwait after U.S. hits surveillance radar sites"", ""date"": ""2026-06-06""}, {""name"": ""Gulf News"", ""title"": ""Iranian missiles target Bahrain and Kuwait in fresh strikes"", ""url"": ""https://gulfnews.com/amp/story/world/mena/iranian-missiles-target-bahrain-and-kuwait-in-fresh-strikes-1.500565582"", ""quote"": ""Gulf states condemn Iranian attacks as blatant aggression"", ""date"": ""2026-06-06""}]","","","","","2026-06-09T12:00:00.000Z","deep"
