incident_id,operation_name,operation_color,incident_title,date,date_sort_value,strike_type,confirmed,origin_lat,origin_lng,origin_label,origin_sublabel,target_lat,target_lng,target_label,target_sublabel,summary,assessment,platform_or_unit,munitions_weapons,munitions_quantity,range_km,target_type,target_depth_hardening,military_kia_friendly,military_kia_enemy,civilian_kia,military_wia_friendly,personnel_deployed,aircraft_deployed,naval_vessels,result_outcome,nuclear_setback_assessment,economic_impact,intercepted_munitions,key_intelligence_notes,osint_sources,press_sources,think_tank_sources,tags,badge_colors,is_retaliation,is_covert,is_first_use,disputed,source_type
tw-20250611160005-iran-unk,Independent Actions,#546e7a,Trump says US personnel in the Middle East are being moved out because 'it could…,"Jun 11, 2025",2.09,nuclear,TRUE,,,,,32.0,53.0,Iran,,"Trump says US personnel in the Middle East are being moved out because 'it could be a dangerous place, we will see what happens. Iran cannot have a nuclear weapon, we won't allow it'.",,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;NUCLEAR;US,gold,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250611174002-israel-12dayw,12-Day War (IDF),#6a1b9a,CBS reports that Israel has informed US officials it is fully ready to launch an…,"Jun 11, 2025",2.1,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,CBS reports that Israel has informed US officials it is fully ready to launch an operation against Iran,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE;US,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250611230001-israel-12dayw,12-Day War (IDF),#6a1b9a,NBC News reports that Israel is considering launching military strikes on Iran…,"Jun 11, 2025",2.14,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,NBC News reports that Israel is considering launching military strikes on Iran within days,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612223001-israel-12dayw,12-Day War (IDF),#6a1b9a,"Reports that US, UK fighter jets will help Israeli military in intercepting…","Jun 12, 2025",2.34,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Reports that US, UK fighter jets will help Israeli military in intercepting drones launched by Iran",,UAV / Drone,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612223002-israel-12dayw,12-Day War (IDF),#6a1b9a,Israeli military says that over 200 jets were involved in over 330 strikes on Iran,"Jun 12, 2025",2.34,fighter,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli military says that over 200 jets were involved in over 330 strikes on Iran,,Multi-role Fighter Aircraft,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);FIGHTER;IL;IRAN;ISRAEL,op;blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612223002-tehran-12dayw,12-Day War (IDF),#6a1b9a,Iran says Israel's attack shows why Tehran insisted on nuclear enrichment and…,"Jun 12, 2025",2.34,nuclear,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,35.69,51.39,Tehran,,Iran says Israel's attack shows why Tehran insisted on nuclear enrichment and missile power,,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;ISRAEL;NUCLEAR;TEHRAN,op;gold,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612223015-israel-12dayw,12-Day War (IDF),#6a1b9a,Israel has conducted 300 strikes on Iran so far,"Jun 12, 2025",2.34,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israel has conducted 300 strikes on Iran so far,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612223022-israel-unk,Independent Actions,#546e7a,Iran's Revolutionary Guards say Israeli attack has been carried out with full…,"Jun 12, 2025",2.34,strike,TRUE,,,,,31.5,34.9,Israel,,Iran's Revolutionary Guards say Israeli attack has been carried out with full knowledge and support of 'wicked rulers in White House and terrorist US regime',,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IL;IRAN;ISRAEL;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612225001-israel-12dayw,12-Day War (IDF),#6a1b9a,"Israel used F-35, F-16 and F-15 fighter jets in strikes against Iran","Jun 12, 2025",2.34,fighter,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Israel used F-35, F-16 and F-15 fighter jets in strikes against Iran",,F-35I Adir,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);F-15;FIGHTER;IL;IRAN;ISRAEL,op;blue,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612231003-israel-12dayw,12-Day War (IDF),#6a1b9a,The UAE and Qatar condemn Israeli strikes on Iran,"Jun 12, 2025",2.34,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,The UAE and Qatar condemn Israeli strikes on Iran,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612234001-iran-12dayw,12-Day War (IDF),#6a1b9a,Israeli air force has begun shooting down Iranian drones,"Jun 12, 2025",2.35,drone,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,Israeli air force has begun shooting down Iranian drones,,UAV / Drone,,,,Drone / UAV,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);DRONE;IR;IRAN,op;orange,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612235002-iran-unk,Independent Actions,#546e7a,Sirens sound in parts of Jordan,"Jun 12, 2025",2.35,missile,TRUE,,,,,32.0,53.0,Iran,,"Sirens sound in parts of Jordan, including the capital Amman, as Iranian drones are intercepted.",,UAV / Drone,,,,Drone / UAV,,0,0,0,0,,,,,,,,,,,,IR;IRAN;MISSILE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250612235003-iran-12dayw,12-Day War (IDF),#6a1b9a,Israeli air force is now intercepting Iranian drones in Syrian airspace,"Jun 12, 2025",2.35,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,Israeli air force is now intercepting Iranian drones in Syrian airspace,,UAV / Drone,,,,Drone / UAV,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613001003-israel-12dayw,12-Day War (IDF),#6a1b9a,Israeli official says operation against Iran will last for at least two weeks,"Jun 13, 2025",2.35,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli official says operation against Iran will last for at least two weeks,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613002003-israel-unk,Independent Actions,#546e7a,Iran's military says there are no limits to its response to Israeli strikes.,"Jun 13, 2025",2.35,strike,TRUE,,,,,31.5,34.9,Israel,,Iran's military says there are no limits to its response to Israeli strikes.,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;IRAN;ISRAEL;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613003002-israel-12dayw,12-Day War (IDF),#6a1b9a,Turkey's foreign ministry has condemned Israeli strikes on Iran,"Jun 13, 2025",2.35,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Turkey's foreign ministry has condemned Israeli strikes on Iran, warns it could 'lead to greater conflicts'.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613004004-israel-12dayw,12-Day War (IDF),#6a1b9a,Israeli military says it destroyed dozens of radars and missile launchers in Iran,"Jun 13, 2025",2.35,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli military says it destroyed dozens of radars and missile launchers in Iran,,Ballistic / Cruise Missile,,,,Air defense / TEL,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613005003-natanz-opmidn,Op. Midnight Hammer,#0277bd,Israeli media reports that the military destroyed the nuclear enrichment facility…,"Jun 13, 2025",2.35,nuclear,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,33.72,51.73,Natanz,,"Israeli media reports that the military destroyed the nuclear enrichment facility at Natanz, Iran.",,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,IR;NATANZ;NUCLEAR;OP-MIDNIGHT-HAMMER,op;gold,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613011003-israel-12dayw,12-Day War (IDF),#6a1b9a,Israel says it has intercepted all the drones launched by Iran,"Jun 13, 2025",2.36,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israel says it has intercepted all the drones launched by Iran,,UAV / Drone,,,,Drone / UAV,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613021001-israel-12dayw,12-Day War (IDF),#6a1b9a,Israel's defense minister says that most of Iran's air force leadership was…,"Jun 13, 2025",2.37,naval,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israel's defense minister says that most of Iran's air force leadership was killed while gathered in underground headquarters,,Naval Vessel,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;NAVAL,op;teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613030004-tabriz-12dayw,12-Day War (IDF),#6a1b9a,Israel strikes airbase in Tabriz,"Jun 13, 2025",2.37,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,38.08,46.29,Tabriz,,"Israel strikes airbase in Tabriz, Iran",,,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;ISRAEL;STRIKE;TABRIZ,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613030004-shiraz-12dayw,12-Day War (IDF),#6a1b9a,Israel has struck a missile factory in Shiraz,"Jun 13, 2025",2.37,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,29.59,52.58,Shiraz,,"Israel has struck a missile factory in Shiraz, Iran",,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;ISRAEL;MISSILE;SHIRAZ,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613041002-israel-unk,Independent Actions,#546e7a,Israeli military spokesperson says the operation is 'just beginning,"Jun 13, 2025",2.38,strike,TRUE,,,,,31.5,34.9,Israel,,Israeli military spokesperson says the operation is 'just beginning',,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;ISRAEL;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613043004-israel-12dayw,12-Day War (IDF),#6a1b9a,Trump says 'there is more to come,"Jun 13, 2025",2.38,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Trump says 'there is more to come, a lot more' with regards to Israeli strikes on Iran",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613043004-israel-12dayw-1,12-Day War (IDF),#6a1b9a,Trump says that Israel attack on Iran is 'excellent,"Jun 13, 2025",2.38,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Trump says that Israel attack on Iran is 'excellent',,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613044002-israel-12dayw,12-Day War (IDF),#6a1b9a,The Wall Street Journal reports that Israel has planned military operations and…,"Jun 13, 2025",2.39,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,The Wall Street Journal reports that Israel has planned military operations and strikes against Iran over the next 14 days,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613052002-iran-opepic,Op. Epic Fury,#e65100,Iranian state media says at least 78 people killed in Israeli strikes on Tehran,"Jun 13, 2025",2.39,strike,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,32.0,53.0,Iran,,Iranian state media says at least 78 people killed in Israeli strikes on Tehran,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;OP-EPIC-FURY;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613053001-iran-12dayw,12-Day War (IDF),#6a1b9a,Axios reports two Israeli officials saying that Trump and his aides were 'only…,"Jun 13, 2025",2.39,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,Axios reports two Israeli officials saying that Trump and his aides were 'only pretending to oppose an Israeli attack in public — and didn't express opposition in private' and that the goal was to 'co,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613115002-jerusalem-unk,Independent Actions,#546e7a,Explosions heard in Jerusalem amid Iranian ballistic missile attack,"Jun 13, 2025",2.44,missile,TRUE,,,,,31.78,35.22,Jerusalem,,Explosions heard in Jerusalem amid Iranian ballistic missile attack,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;JERUSALEM;MISSILE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613120006-tel-aviv-unk,Independent Actions,#546e7a,Iran missile strikes near Israeli defense ministry headquarters in Tel Aviv,"Jun 13, 2025",2.45,missile,TRUE,,,,,32.08,34.78,Tel Aviv,,Iran missile strikes near Israeli defense ministry headquarters in Tel Aviv,,Ballistic / Cruise Missile,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,IL;IRAN;MISSILE;TEL-AVIV,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613120006-israel-iranre,Iran Retaliation,#c62828,Iran has launched a third wave of ballistic missiles towards Israel,"Jun 13, 2025",2.45,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,31.5,34.9,Israel,,Iran has launched a third wave of ballistic missiles towards Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613121002-iran-unk,Independent Actions,#546e7a,Axios reports US forces are involved in repelling Iranian attack on Israel,"Jun 13, 2025",2.45,strike,TRUE,,,,,32.0,53.0,Iran,,Axios reports US forces are involved in repelling Iranian attack on Israel,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;ISRAEL;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613121002-iran-unk-1,Independent Actions,#546e7a,Over 10 impacts from Iranian ballistic missile attack so far,"Jun 13, 2025",2.45,missile,TRUE,,,,,32.0,53.0,Iran,,Over 10 impacts from Iranian ballistic missile attack so far,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;MISSILE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613121002-israel-12dayw,12-Day War (IDF),#6a1b9a,Israeli official says that Iran will pay an 'unbearable price' for firing…,"Jun 13, 2025",2.45,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli official says that Iran will pay an 'unbearable price' for firing ballistic missiles 'on population centers'.,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613122003-iran-12dayw,12-Day War (IDF),#6a1b9a,Israeli military says that people can now leave their shelters after Iranian…,"Jun 13, 2025",2.45,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,Israeli military says that people can now leave their shelters after Iranian ballistic missile attack ended,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613123002-iran-12dayw,12-Day War (IDF),#6a1b9a,At least 17 Israelis injured in Iranian missile attack,"Jun 13, 2025",2.45,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,At least 17 Israelis injured in Iranian missile attack,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613124004-iran-unk,Independent Actions,#546e7a,US air defense systems helped intercept Iranian ballistic missiles,"Jun 13, 2025",2.45,missile,TRUE,,,,,32.0,53.0,Iran,,US air defense systems helped intercept Iranian ballistic missiles,,Ballistic / Cruise Missile,,,,Air defense / TEL,,0,0,0,0,,,,,,,,,,,,IR;IRAN;MISSILE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613125002-israel-12dayw,12-Day War (IDF),#6a1b9a,Axios reports Israeli officials saying 'we had a clear US green light' to…,"Jun 13, 2025",2.45,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Axios reports Israeli officials saying 'we had a clear US green light' to undertake military operation against Iran,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE;US,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613125002-israel-12dayw-1,12-Day War (IDF),#6a1b9a,Israeli military says it intercepted most of the ballistic missiles fired by Iran,"Jun 13, 2025",2.45,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli military says it intercepted most of the ballistic missiles fired by Iran,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613130005-israel-12dayw,12-Day War (IDF),#6a1b9a,Israel's security cabinet is now meeting to discuss response to Iran's ballistic…,"Jun 13, 2025",2.45,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israel's security cabinet is now meeting to discuss response to Iran's ballistic missile attack.,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613131002-iran-12dayw,12-Day War (IDF),#6a1b9a,At least 34 Israelis injured in Iranian missile attack,"Jun 13, 2025",2.46,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,"At least 34 Israelis injured in Iranian missile attack, with no fatalities so far.",,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613131002-iran-12dayw-1,12-Day War (IDF),#6a1b9a,Israeli military says most Iranian ballistic missiles were intercepted or fell short,"Jun 13, 2025",2.46,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,Israeli military says most Iranian ballistic missiles were intercepted or fell short,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613132005-tabriz-12dayw,12-Day War (IDF),#6a1b9a,Israeli says it completely destroyed Tabriz military base in Iran,"Jun 13, 2025",2.46,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,38.08,46.29,Tabriz,,Israeli says it completely destroyed Tabriz military base in Iran,,,,,,Military base / C2,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;STRIKE;TABRIZ,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613134001-tehran-opepic,Op. Epic Fury,#e65100,Israel resumes strikes on Tehran,"Jun 13, 2025",2.46,strike,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,35.69,51.39,Tehran,,Israel resumes strikes on Tehran,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;ISRAEL;OP-EPIC-FURY;STRIKE;TEHRAN,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613134002-natanz-opmidn,Op. Midnight Hammer,#0277bd,US officials tell CNN that their assessments show Israeli strikes on Iran's…,"Jun 13, 2025",2.46,nuclear,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,33.72,51.73,Natanz,,US officials tell CNN that their assessments show Israeli strikes on Iran's nuclear facility at Natanz were 'extremely effective',,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;NATANZ;NUCLEAR;OP-MIDNIGHT-HAMMER;US,op;gold,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613135002-israel-12dayw,12-Day War (IDF),#6a1b9a,Israeli military radio confirms that strikes have resumed on targets in Iran,"Jun 13, 2025",2.46,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,Israeli military radio confirms that strikes have resumed on targets in Iran,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20250613141003-isfahan-unk,Independent Actions,#546e7a,Reports of blast at power plant in Isfahan,"Jun 13, 2025",2.46,strike,FALSE,,,,,32.66,51.68,Isfahan,,"Reports of blast at power plant in Isfahan, Iran",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;ISFAHAN;STRIKE,red,FALSE,FALSE,FALSE,TRUE,enriched
