"created_at","full_text","categories","countries","operations"
"2026-02-17 03:30:03","Iran has fired missiles into the Strait of Hormuz during military drills","military_operations","IR",""
"2026-02-17 03:30:02","Iranian state television says part of the Strait of Hormuz will be shut for military drills","military_operations","IR",""
"2026-02-16 15:10:03","US military continues build-up of air force and navy assets in the Middle East, according to CNN report.","military_operations","US",""
"2026-02-16 11:30:08","Additional 18 US Air Force F-35 fighter jets have been deployed to the Middle East","military_operations","US",""
"2026-02-16 02:50:02","Iranian Revolutionary Guards carries out exercises in the Strait of Hormuz","military_operations","IR",""
"2026-02-15 12:50:03","Four killed in Israeli strike in Lebanon","military_operations;casualties_humanitarian","IL;LB",""
"2026-02-15 11:20:03","Trump told Netanyahu he would support Israeli strikes on Iran’s ballistic missile program if no deal is reached, according to CBS News report.","military_operations","IL;IR","Iran Retaliation"
"2026-02-13 16:20:03","Reuters reports the US military is preparing for the possibility of weeks-long operations against Iran if Trump orders an attack","military_operations","IR;US",""
"2026-02-13 03:00:03","USS Gerald R. Ford, the world's largest aircraft carrier, ordered to relocate from Venezuela to the Middle East.","military_operations","VE",""
"2026-02-11 12:20:03","🇺🇸 US military used high-energy lasers to shoot down what first appeared to be foreign drones near the southern border, but which later turned out to be a party balloon, according to CBS report.","military_operations","US",""
"2026-02-11 12:00:03","Pentagon is preparing USS George H.W. Bush carrier strike group for possible deployment to the Middle East, according to Wall Street Journal report.","military_operations","",""
"2026-02-11 02:20:02","Russia's foreign minister says his country will take military measures if Greenland is militarized","military_operations","RU",""
"2026-02-11 02:00:03","Iran's defense minister says the military will respond to 'any aggression with decisiveness beyond anyone's imagination'","military_operations","IR",""
"2026-02-09 19:40:01","Taiwan says that Chinese fighter jets carried out 'risky and provocative' maneuvers close to Taiwanese F-16 fighter jets in December","military_operations","CN;TW",""
"2026-02-06 02:10:02","12 killed in blast at a mosque in Islamabad","military_operations","PK",""
"2026-02-05 02:10:03","Erdogan says Saudi Arabia could invest in Turkey's KAAN fifth generation fighter jet","military_operations","SA;TR",""
"2026-02-04 17:10:03","Israeli media reports the US asked Israel to abstain from military action against Iran while talks are underway","military_operations","IL;IR",""
"2026-02-03 16:50:02","The US military has sent a small team of troops to Nigeria, according to Reuters report.","military_operations","US",""
"2026-01-30 16:10:03","US approves possible sale of weapons to Israel in deal valued at over $6 billion","military_operations","IL",""
"2026-01-28 17:20:03","US military is planning to move THAAD missile defense systems to the Middle East, according to CNN report.","military_operations","US",""
"2026-01-27 16:50:02","Saudi Arabia rules out allowing its airspace or any of its territory to be used for any US military strike on Iran, according to Wall Street Journal report.","military_operations","IR;SA;US",""
"2026-01-25 14:10:08","US air force set to initiate exercises in the Middle East to 'demonstrate the ability to deploy, disperse, and sustain combat airpower'","military_operations","US",""
"2026-01-23 18:00:03","Iranian official says any attack will be treated as an 'all-out war' and the country will 'respond in the hardest way possible', according to Reuters report.","military_operations","IR",""
"2026-01-23 16:00:03","Mexico is considering stopping oil shipments to Cuba due to concerns of Trump retaliation, according to Reuters report.","military_operations","",""
"2026-01-22 17:40:02","The US is weighing a full troop withdrawal from Syria, according to Wall Street Journal report.","military_operations","SY",""
"2026-01-18 21:20:02","Israeli media reports Israeli government objected to US strike in Iran because attack plan was not enough to topple the Iranian regime","military_operations","IL;IR",""
"2026-01-18 19:20:02","Two additional US Air Force C-17 Globemasters have arrived in the Middle East","military_operations","US",""
"2026-01-17 15:20:03","Saudi Arabia urged Trump to avoid military strikes on Iran, warning of destabilization of the region and impact on global economy, according to Washington Post report.","military_operations","IR;SA",""
"2026-01-17 13:40:03","Israeli media reports that Israeli authorities prefer a large-scale US strike in Iran at a later date rather than limited strike now, as US military build up continues.","military_operations","IL;IR;US",""
"2026-01-16 18:30:02","US intelligence agencies assess that Syria's President is planning Turkish-backed operation against the SDF in eastern Aleppo province, according to Wall Street Journal report.","military_operations","SY;TR",""
"2026-01-15 14:20:03","US is continuing to send military assets to the Middle East as 'tensions with Iran continue to build', according to Fox News report.","military_operations","IR",""
"2026-01-15 11:10:03","Netanyahu asked Trump to delay attack on Iran, according to New York Times report.","military_operations","IL;IR",""
"2026-01-15 03:00:02","Turkey's foreign minister says his country opposes military strikes against Iran","military_operations","IR;TR",""
"2026-01-14 16:00:02","The USS Abraham Lincoln is being deployed to the Middle East, according to Al-Jazeera report.","military_operations","",""
"2026-01-14 14:20:02","Western military official says all signals are that US attack on Iran is 'imminent', according to Reuters report.","military_operations","IR",""
"2026-01-14 12:00:03","Dozens of commercial ships have dropped theirs anchors at a distance outside Iran's ports due to the 'risk of collateral damage in the event of air strikes on nearby infrastructure', according to Reuters report.","military_operations","IR",""
"2026-01-14 11:40:01","The US military appears to be relocating several military refueling aircraft out of its base in Qatar","military_operations","US",""
"2026-01-14 04:10:01","Iran has warned US allies in the Middle East it will strike American bases on their soil if the United States attacks Iran, according to Reuters report.","military_operations","IR;US",""
"2026-01-13 13:20:03","Israeli media reports that military sources say US strike on Iran is now a question of 'when, not if'","military_operations","IL;IR",""
"2026-01-12 22:30:03","The Pentagon has presented Trump with a wider range of military strike options against Iran, including targeting nuclear and missile sites, according to New York Times report.","military_operations;nuclear","IR",""
"2026-01-12 16:10:03","Trump has been briefed on a wide range of military options for Iran, according to CBS News report.","military_operations","IR",""
"2026-01-12 13:10:03","Live ammunition is being used against protesters in Iran, according to Fox News report.","military_operations","IR",""
"2026-01-12 13:00:02","Live ammunition is being used against protesters, according to Fox News report.","military_operations","",""
"2026-01-12 11:50:03","Iraqi militia Kataib Hezbollah says that a US war against Iran is 'not a picnic, but instead a fire, that if ignited will not be extinguished until your noses are rubbed in the dirt'","military_operations","IQ;IR;LB",""
"2026-01-12 11:40:01","White House is 'weighing a last-ditch Iranian offer to engage in diplomacy', however President Trump is currently leaning towards 'authorizing fresh military strikes on Iran', according to Wall Street Journal.","military_operations","IR",""
"2026-01-11 11:40:02","European countries, led by the UK and Germany, are 'discussing plans for a military presence in Greenland' to show Trump they are 'serious about Arctic security and to try to tamp down American threats', according to Bloomberg report.","military_operations","US",""
"2026-01-11 11:30:02","Trump is weighing several military options in Iran, according to CNN report.","military_operations","IR",""
"2026-01-11 03:00:03","Israeli media reports a military source estimate that at least a thousand people have been killed in Iran protests","military_operations","IL;IR",""
"2026-01-11 01:00:02","Iran warns that any US attack would lead Tehran to retaliate against Israeli and American targets in the region","military_operations","IL;IR;US",""
"2026-01-10 17:10:01","Trump has been briefed on options for military strikes in Iran, according to New York Times report.","military_operations","IR",""
"2026-01-10 11:40:03","Iranian doctor in the northeastern city of Neyshabur says at least 30 people were killed by authorities with 'military rifles', according to CNN report.","military_operations","IR",""
"2026-01-10 11:10:03","US military is carrying out strikes against ISIS in Syria","military_operations","SY;US",""
"2026-01-10 11:00:03","Trump administration has had 'preliminary discussions about how to carry out an attack on Iran if needed', according to Wall Street Journal report.","military_operations","IR",""
"2026-01-10 02:20:02","Iranian opposition leader Reza Pahlavi calls for workers in key oil, gas and energy sectors to begin nationwide strike and for mass demonstrations","military_operations","IR",""
"2026-01-09 14:30:03","Israel's Netanyahu says his country aims to end reliance on US military aid within 10 years.","military_operations","IL;US",""
"2026-01-08 19:10:02","Trump says will conduct strikes against cartel targets in Mexico","military_operations","",""
